new,charcount,wordcount,sentencecount,number of standby,standby,roadblock,roadblock number,change in charcount,change in wordcount,change in sentencecount,chars produced,words produced,sentences produced,chars deleted,words deleted,sentences deleted,time (s),min time (s),5rSUMMARY wordcount,5rSUMMARY sentencecount,5rSUMMARY standby,5rSUMMARY number of standby,5rSUMMARY roadblock number,5rSUMMARY words produced,5rSUMMARY sentences produced,5rSUMMARY words deleted,5rSUMMARY sentences deleted,5rSUMMARY change in wordcount,5rSUMMARY change in sentencecount
True,4688,751,11,32,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.18203806877136,78.96432113647461,749.3513513513514,10.64864864864865,0.8648648648648649,15.08108108108108,0.918918918918919,5.0,1.0,0.0,0.0,5.0,1.0
True,4688,751,11,32,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.70936131477356,72.95405125617981,749.4864864864865,10.675675675675675,0.8648648648648649,15.0,0.918918918918919,5.0,1.0,0.0,0.0,5.0,1.0
True,4688,751,11,33,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.72062802314758,78.96432113647461,749.3947368421053,10.657894736842104,0.868421052631579,15.552631578947368,0.9210526315789473,5.0,1.0,0.0,0.0,5.0,1.0
True,4688,751,11,33,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.2767412662506,72.95405125617981,749.5263157894736,10.68421052631579,0.868421052631579,15.473684210526315,0.9210526315789473,5.0,1.0,0.0,0.0,5.0,1.0
True,4688,751,11,34,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.2951591014862,78.96432113647461,749.4358974358975,10.666666666666666,0.8717948717948718,16.025641025641026,0.9230769230769231,5.0,1.0,0.0,0.0,5.0,1.0
True,4688,751,11,35,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.8423149585724,78.96432113647461,749.475,10.675,0.875,16.5,0.925,5.0,1.0,0.0,0.0,5.0,1.0
True,4688,751,11,34,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.87051129341125,72.95405125617981,749.5641025641025,10.692307692307692,0.8717948717948718,15.948717948717949,0.9230769230769231,5.0,1.0,0.0,0.0,5.0,1.0
True,4688,751,11,35,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.46416306495667,72.95405125617981,749.6,10.7,0.875,16.425,0.925,5.0,1.0,0.0,0.0,5.0,1.0
True,4688,751,11,36,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.48052716255188,78.96432113647461,749.5121951219512,10.682926829268293,0.8780487804878049,16.975609756097562,0.926829268292683,5.0,1.0,0.0,0.0,5.0,1.0
True,4688,751,11,36,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.9752562046051,72.95405125617981,749.6341463414634,10.707317073170731,0.8780487804878049,16.902439024390244,0.926829268292683,5.0,1.0,0.0,0.0,5.0,1.0
True,4688,751,11,37,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.98577308654785,78.96432113647461,749.547619047619,10.69047619047619,0.8809523809523809,17.452380952380953,0.9285714285714286,5.0,1.0,0.0,0.0,5.0,1.0
True,4688,751,11,38,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.50669693946838,78.96432113647461,749.5813953488372,10.69767441860465,0.8837209302325582,17.930232558139537,0.9302325581395349,5.0,1.0,0.0,0.0,5.0,1.0
True,4688,751,11,37,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.50495529174805,72.95405125617981,749.6666666666666,10.714285714285714,0.8809523809523809,17.38095238095238,0.9285714285714286,5.0,1.0,0.0,0.0,5.0,1.0
True,4688,751,11,38,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.04056811332703,72.95405125617981,749.6976744186046,10.720930232558139,0.8837209302325582,17.86046511627907,0.9302325581395349,5.0,1.0,0.0,0.0,5.0,1.0
True,4688,751,11,39,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.41537308692932,78.96432113647461,749.6136363636364,10.704545454545455,0.8863636363636364,18.40909090909091,0.9318181818181818,5.0,1.0,0.0,0.0,5.0,1.0
True,4688,751,11,39,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.3014430999756,72.95405125617981,749.7272727272727,10.727272727272727,0.8863636363636364,18.34090909090909,0.9318181818181818,5.0,1.0,0.0,0.0,5.0,1.0
True,4688,751,11,40,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.31122994422913,78.96432113647461,749.6444444444444,10.71111111111111,0.8888888888888888,18.88888888888889,0.9333333333333333,5.0,1.0,0.0,0.0,5.0,1.0
True,4688,751,11,41,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.90368700027466,78.96432113647461,749.6739130434783,10.717391304347826,0.8913043478260869,19.369565217391305,0.9347826086956522,5.0,1.0,0.0,0.0,5.0,1.0
True,4688,751,11,40,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.92572808265686,72.95405125617981,749.7555555555556,10.733333333333333,0.8888888888888888,18.822222222222223,0.9333333333333333,5.0,1.0,0.0,0.0,5.0,1.0
False,4688,751,11,0,False,False,0,,,,,,,,,,6.355061054229736,6.355067253112793,751.0,11.0,0.0,0.0,0.0,,,,,,
False,4688,751,11,0,False,False,0,,,,,,,,,,6.111184120178223,6.111191034317017,751.0,11.0,0.0,0.0,0.0,,,,,,
True,4688,751,11,0,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.877645015716553,6.355067253112793,751.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,0,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.591758966445923,6.111191034317017,751.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,1,True,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.479693174362183,6.355067253112793,751.0,11.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,1,True,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.080387115478516,6.111191034317017,751.0,11.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,2,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.03010606765747,6.355067253112793,751.0,11.0,0.5,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
False,4688,751,11,0,False,False,0,,,,,,,,,,6.312417030334473,6.312422275543213,751.0,11.0,0.0,0.0,0.0,,,,,,
False,4688,751,11,0,False,False,0,,,,,,,,,,6.0963850021362305,6.096391916275024,751.0,11.0,0.0,0.0,0.0,,,,,,
True,4688,751,11,0,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.775481224060059,6.312422275543213,751.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,0,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.638368129730225,6.096391916275024,751.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,1,True,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.23918628692627,6.312422275543213,751.0,11.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,1,True,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.212136030197144,6.096391916275024,751.0,11.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,2,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.696425914764404,6.312422275543213,751.0,11.0,0.5,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,2,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.811802864074707,6.096391916275024,751.0,11.0,0.5,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,3,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.196133136749268,6.312422275543213,751.0,11.0,0.6,1.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,3,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.382921934127808,6.096391916275024,751.0,11.0,0.6,1.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,4,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.725608110427856,6.312422275543213,751.0,11.0,0.6666666666666666,1.6666666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,4,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.9749219417572,6.096391916275024,751.0,11.0,0.6666666666666666,1.6666666666666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,5,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.29860806465149,6.312422275543213,751.0,11.0,0.7142857142857143,2.142857142857143,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,5,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.542824029922485,6.096391916275024,751.0,11.0,0.7142857142857143,2.142857142857143,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,6,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.84831404685974,6.312422275543213,751.0,11.0,0.75,2.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,6,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.12432289123535,6.096391916275024,751.0,11.0,0.75,2.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,7,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.293124198913574,6.312422275543213,751.0,11.0,0.7777777777777778,3.111111111111111,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,7,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.739222049713135,6.096391916275024,751.0,11.0,0.7777777777777778,3.111111111111111,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,8,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.78236627578735,6.312422275543213,751.0,11.0,0.8,3.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,8,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.311249017715454,6.096391916275024,751.0,11.0,0.8,3.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,9,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.29181528091431,6.312422275543213,751.0,11.0,0.8181818181818182,4.090909090909091,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,9,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.90348196029663,6.096391916275024,751.0,11.0,0.8181818181818182,4.090909090909091,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,10,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.86079096794128,6.312422275543213,751.0,11.0,0.8333333333333334,4.583333333333333,0.75,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,11,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.44231224060059,6.312422275543213,751.0,11.0,0.8461538461538461,5.076923076923077,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,10,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.50592279434204,6.096391916275024,751.0,11.0,0.8333333333333334,4.583333333333333,0.75,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,11,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.06033205986023,6.096391916275024,751.0,11.0,0.8461538461538461,5.076923076923077,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,12,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.01745200157166,6.312422275543213,751.0,11.0,0.8571428571428571,5.571428571428571,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,12,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.64572286605835,6.096391916275024,751.0,11.0,0.8571428571428571,5.571428571428571,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,13,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.6025390625,6.312422275543213,751.0,11.0,0.8666666666666667,6.066666666666666,0.8,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,13,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.19990611076355,6.096391916275024,751.0,11.0,0.8666666666666667,6.066666666666666,0.8,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,14,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.19336128234863,6.312422275543213,751.0,11.0,0.875,6.5625,0.8125,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,15,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.75188398361206,6.312422275543213,751.0,11.0,0.8823529411764706,7.0588235294117645,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,14,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.80897688865662,6.096391916275024,751.0,11.0,0.875,6.5625,0.8125,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,16,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.31724309921265,6.312422275543213,751.0,11.0,0.8888888888888888,7.555555555555555,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,15,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.36004996299744,6.096391916275024,751.0,11.0,0.8823529411764706,7.0588235294117645,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,17,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.90197610855103,6.312422275543213,751.0,11.0,0.8947368421052632,8.052631578947368,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,16,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.94609785079956,6.096391916275024,751.0,11.0,0.8888888888888888,7.555555555555555,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,18,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.47666811943054,6.312422275543213,751.0,11.0,0.9,8.55,0.85,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,17,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.51972889900208,6.096391916275024,751.0,11.0,0.8947368421052632,8.052631578947368,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,18,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.11699891090393,6.096391916275024,751.0,11.0,0.9,8.55,0.85,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,19,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0784661769867,6.312422275543213,751.0,11.0,0.9047619047619048,9.047619047619047,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,19,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.69899916648865,6.096391916275024,751.0,11.0,0.9047619047619048,9.047619047619047,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,20,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.65581512451172,6.312422275543213,751.0,11.0,0.9090909090909091,9.545454545454545,0.8636363636363636,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,21,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.26059532165527,6.312422275543213,751.0,11.0,0.9130434782608695,10.043478260869565,0.8695652173913043,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,20,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.30408191680908,6.096391916275024,751.0,11.0,0.9090909090909091,9.545454545454545,0.8636363636363636,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,21,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.85711693763733,6.096391916275024,751.0,11.0,0.9130434782608695,10.043478260869565,0.8695652173913043,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,22,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.8136739730835,6.312422275543213,751.0,11.0,0.9166666666666666,10.541666666666666,0.875,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,22,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.45747900009155,6.096391916275024,751.0,11.0,0.9166666666666666,10.541666666666666,0.875,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,23,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.4145472049713,6.312422275543213,751.0,11.0,0.92,11.04,0.88,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,23,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.03011298179626,6.096391916275024,751.0,11.0,0.92,11.04,0.88,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,24,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.98724508285522,6.312422275543213,751.0,11.0,0.9230769230769231,11.538461538461538,0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,25,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.4714810848236,6.312422275543213,751.0,11.0,0.9259259259259259,12.037037037037036,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,24,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.58245515823364,6.096391916275024,751.0,11.0,0.9230769230769231,11.538461538461538,0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,26,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.1447560787201,6.312422275543213,751.0,11.0,0.9285714285714286,12.535714285714286,0.8928571428571429,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,25,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.18793892860413,6.096391916275024,751.0,11.0,0.9259259259259259,12.037037037037036,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,26,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.76093912124634,6.096391916275024,751.0,11.0,0.9285714285714286,12.535714285714286,0.8928571428571429,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,27,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.7205650806427,6.312422275543213,751.0,11.0,0.9310344827586207,13.03448275862069,0.896551724137931,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,28,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.31337904930115,6.312422275543213,751.0,11.0,0.9333333333333333,13.533333333333333,0.9,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,27,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.356192111969,6.096391916275024,751.0,11.0,0.9310344827586207,13.03448275862069,0.896551724137931,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,28,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.93396520614624,6.096391916275024,751.0,11.0,0.9333333333333333,13.533333333333333,0.9,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,29,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.8913221359253,6.312422275543213,751.0,11.0,0.9354838709677419,14.03225806451613,0.9032258064516129,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,29,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.50294613838196,6.096391916275024,751.0,11.0,0.9354838709677419,14.03225806451613,0.9032258064516129,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,30,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.45976209640503,6.312422275543213,751.0,11.0,0.9375,14.53125,0.90625,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,30,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.08666801452637,6.096391916275024,751.0,11.0,0.9375,14.53125,0.90625,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,31,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.05016493797302,6.312422275543213,751.0,11.0,0.9393939393939394,15.030303030303031,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,32,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.6385509967804,6.312422275543213,751.0,11.0,0.9411764705882353,15.529411764705882,0.9117647058823529,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,31,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.6817238330841,6.096391916275024,751.0,11.0,0.9393939393939394,15.030303030303031,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,32,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.28204607963562,6.096391916275024,751.0,11.0,0.9411764705882353,15.529411764705882,0.9117647058823529,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,33,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.24258708953857,6.312422275543213,751.0,11.0,0.9428571428571428,16.02857142857143,0.9142857142857143,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,34,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.77821111679077,6.312422275543213,751.0,11.0,0.9444444444444444,16.52777777777778,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,33,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.82739996910095,6.096391916275024,751.0,11.0,0.9428571428571428,16.02857142857143,0.9142857142857143,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,34,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.42437195777893,6.096391916275024,751.0,11.0,0.9444444444444444,16.52777777777778,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,35,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.3813931941986,6.312422275543213,751.0,11.0,0.9459459459459459,17.027027027027028,0.918918918918919,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,35,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.00682592391968,6.096391916275024,751.0,11.0,0.9459459459459459,17.027027027027028,0.918918918918919,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,36,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.96364212036133,6.312422275543213,751.0,11.0,0.9473684210526315,17.526315789473685,0.9210526315789473,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,37,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.53961610794067,6.312422275543213,751.0,11.0,0.9487179487179487,18.025641025641026,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,36,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.58255290985107,6.096391916275024,751.0,11.0,0.9473684210526315,17.526315789473685,0.9210526315789473,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,37,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.15864086151123,6.096391916275024,751.0,11.0,0.9487179487179487,18.025641025641026,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,38,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.1177830696106,6.312422275543213,751.0,11.0,0.95,18.525,0.925,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,38,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.73807096481323,6.096391916275024,751.0,11.0,0.95,18.525,0.925,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,39,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.69427299499512,6.312422275543213,751.0,11.0,0.9512195121951219,19.024390243902438,0.926829268292683,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,40,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.30552124977112,6.312422275543213,751.0,11.0,0.9523809523809523,19.523809523809526,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,39,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.3521499633789,6.096391916275024,751.0,11.0,0.9512195121951219,19.024390243902438,0.926829268292683,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,41,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.87164902687073,6.312422275543213,751.0,11.0,0.9534883720930233,20.023255813953487,0.9302325581395349,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,40,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.91516494750977,6.096391916275024,751.0,11.0,0.9523809523809523,19.523809523809526,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0
True,4688,751,11,41,True,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.48661303520203,6.096391916275024,751.0,11.0,0.9534883720930233,20.023255813953487,0.9302325581395349,0.0,0.0,0.0,0.0,0.0,0.0
